solution_id,method,f1_total_cost_USD,f2_one_minus_recall,f3_latency_seconds,f4_traffic_disruption_hours,f5_carbon_emissions_kgCO2e_year,f6_system_reliability_inverse_MTBF,g1,g2,g3,g4,g5,detection_recall,system_MTBF_hours,is_feasible,time_seconds,sensor,algorithm,weight_id
349,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
350,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
351,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
352,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
353,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
354,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
355,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
356,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
357,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
358,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
359,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
360,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
361,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
362,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
363,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
364,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
365,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
366,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
367,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
368,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
369,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
370,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
371,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
372,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
373,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
374,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
375,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
376,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
377,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
378,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
379,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
380,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
381,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
382,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
383,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
384,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
385,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
386,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
387,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
388,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
389,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
390,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
391,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
392,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
393,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
394,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
395,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
396,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
397,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
398,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
399,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
400,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
401,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
402,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
403,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
404,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
405,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
406,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
407,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
408,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
409,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
410,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_YOLOv7_Standard,4
411,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
412,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
413,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
414,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
415,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
416,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
417,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
418,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
419,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
420,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
421,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
422,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
423,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
424,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
425,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
426,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
427,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
428,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
429,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
430,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
431,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
432,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
433,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
434,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
435,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
436,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
437,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
438,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
439,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
440,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
441,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
442,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
443,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
444,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
445,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
