solution_id,method,f1_total_cost_USD,f2_one_minus_recall,f3_latency_seconds,f4_traffic_disruption_hours,f5_carbon_emissions_kgCO2e_year,f6_system_reliability_inverse_MTBF,g1,g2,g3,g4,g5,detection_recall,system_MTBF_hours,is_feasible,time_seconds,sensor,algorithm
2526,RandomSearchUniformBaseline,519078.94736842107,0.18999999999999995,310.0,10.0,54.7938,0.00025,-190.0,-0.21000000000000008,-9480921.05263158,-299945.2062,-2500.0,0.81,4000.0,True,0.023166894912719727,Vehicle_Smartphone_System,DL_YOLOv5s_Optimized
2527,RandomSearchUniformBaseline,4642272.727272727,0.17199999999999993,4060.0,10.0,109.5876,5e-05,3560.0,-0.2280000000000001,-5357727.272727273,-299890.4124,-18500.0,0.8280000000000001,20000.0,False,0.023166894912719727,Camera_FLIR_A700,DL_YOLOv8_Nano
2528,RandomSearchUniformBaseline,2988556.3380281692,0.3879999999999999,4060.0,200.0,91.323,0.00016666666666666666,3560.0,-0.012000000000000122,-7011443.661971831,-299908.677,-4500.0,0.6120000000000001,6000.0,False,0.023166894912719727,UAV_Professional_Camera,Traditional_Canny_Optimized
2529,RandomSearchUniformBaseline,3683718.4466019417,0.18999999999999995,5060.0,10.0,91.323,4e-05,4560.0,-0.21000000000000008,-6316281.553398058,-299908.677,-23500.0,0.81,24999.999999999996,False,0.023166894912719727,Camera_Basler_ace2Pro,DL_YOLOv5s_Optimized
2530,RandomSearchUniformBaseline,9167628.86597938,0.20799999999999996,30060.0,10.0,730.584,4e-05,29560.0,-0.19200000000000006,-832371.1340206191,-299269.416,-23500.0,0.792,24999.999999999996,False,0.023166894912719727,MMS_ZF_Profiler9020C,ML_RandomForest_Fast
2531,RandomSearchUniformBaseline,5616977.848101266,0.20799999999999996,9060.0,10.0,116.89344,0.00010526315789473685,8560.0,-0.19200000000000006,-4383022.151898734,-299883.10656,-8000.0,0.792,9500.0,False,0.023166894912719727,UAV_YellowScan_Vx20,DL_SAM_Detectron2
2532,RandomSearchUniformBaseline,446724.89082969434,0.3879999999999999,310.0,10.0,54.7938,0.00025,-190.0,-0.012000000000000122,-9553275.109170306,-299945.2062,-2500.0,0.6120000000000001,4000.0,True,0.023166894912719727,Vehicle_Smartphone_System,Traditional_Canny_Optimized
2533,RandomSearchUniformBaseline,496666.6666666666,0.05399999999999994,310.0,10.0,54.7938,0.00025,-190.0,-0.3460000000000001,-9503333.333333334,-299945.2062,-2500.0,0.9460000000000001,4000.0,True,0.023166894912719727,Vehicle_Smartphone_System,DL_RetinaNet_Focal
2534,RandomSearchUniformBaseline,4721954.022988506,0.03199999999999992,7560.0,10.0,292.23359999999997,5e-05,7060.0,-0.3680000000000001,-5278045.977011494,-299707.7664,-18500.0,0.9680000000000001,20000.0,False,0.023166894912719727,MMS_Basic_Camera,ML_RandomForest_Fast
2535,RandomSearchUniformBaseline,724809.4170403588,0.08699999999999997,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.31300000000000006,-9275190.58295964,-299926.9416,-4500.0,0.913,6000.0,True,0.023166894912719727,Vehicle_Accelerometer_Pro,DL_EfficientNet_B0
